station,date,prcp,tobs
USC00519397,06/19/12,0,76
USC00519397,06/20/12,0,75
USC00519397,06/21/12,0,76
USC00519397,06/22/12,0,76
USC00519397,06/23/12,0,77
USC00519397,06/24/12,0,76
USC00519397,06/25/12,0.03,73
USC00519397,06/26/12,0.15,73
USC00519397,06/27/12,0.01,75
USC00519397,06/28/12,0,77
USC00519397,06/29/12,0.05,76
USC00519397,06/30/12,0,77
USC00519397,07/01/12,0,76
USC00519397,07/02/12,0,77
USC00519397,07/03/12,0.04,74
USC00519397,07/04/12,0.01,77
USC00519397,07/05/12,0.03,77
USC00519397,07/06/12,0,78
USC00519397,07/07/12,0.04,76
USC00519397,07/08/12,0,77
USC00519397,07/09/12,,77
USC00519397,07/10/12,0,76
USC00519397,07/11/12,0,76
USC00519397,07/12/12,0,76
USC00519397,07/13/12,0,77
USC00519397,07/14/12,0,78
USC00519397,07/15/12,0,77
USC00519397,07/16/12,0.01,78
USC00519397,07/17/12,0,78
USC00519397,07/18/12,0,78
USC00519397,07/19/12,0,75
USC00519397,07/20/12,0,77
USC00519397,07/21/12,0,76
USC00519397,07/22/12,0,76
USC00519397,07/23/12,0,79
USC00519397,07/24/12,0,77
USC00519397,07/25/12,0,77
USC00519397,07/26/12,0.02,77
USC00519397,07/27/12,0,77
USC00519397,07/28/12,0,77
USC00519397,07/29/12,0.01,73
USC00519397,07/30/12,0.01,78
USC00519397,07/31/12,0,78
USC00519397,08/01/12,0,79
USC00519397,08/02/12,0,78
USC00519397,08/03/12,0,78
USC00519397,08/04/12,0,78
USC00519397,08/05/12,0,78
USC00519397,08/06/12,0,77
USC00519397,08/07/12,0,77
USC00519397,08/08/12,0.02,78
USC00519397,08/09/12,0,78
USC00519397,08/10/12,0,76
USC00519397,08/11/12,0,75
USC00519397,08/12/12,0,78
USC00519397,08/13/12,0,78
USC00519397,08/14/12,0,77
USC00519397,08/15/12,0.01,79
USC00519397,08/16/12,0,78
USC00519397,08/17/12,0,78
USC00519397,08/18/12,,77
USC00519397,08/19/12,,76
USC00519397,08/20/12,0,79
USC00519397,08/21/12,0,77
USC00519397,08/22/12,0.03,77
USC00519397,08/23/12,0,78
USC00519397,08/24/12,0,78
USC00519397,08/25/12,0,78
USC00519397,08/26/12,0,78
USC00519397,08/27/12,0.02,73
USC00519397,08/28/12,1,75
USC00519397,08/29/12,0.02,78
USC00519397,08/30/12,0.04,78
USC00519397,08/31/12,0,78
USC00519397,09/01/12,0.01,77
USC00519397,09/02/12,0.04,76
USC00519397,09/03/12,0.06,77
USC00519397,09/04/12,0,77
USC00519397,09/05/12,0.01,75
USC00519397,09/06/12,0.04,77
USC00519397,09/07/12,0,75
USC00519397,09/08/12,0.06,78
USC00519397,09/09/12,0,76
USC00519397,09/10/12,0,77
USC00519397,09/11/12,0,77
USC00519397,09/12/12,0.02,76
USC00519397,09/13/12,0.05,76
USC00519397,09/14/12,0.04,78
USC00519397,09/15/12,0,78
USC00519397,09/16/12,0,77
USC00519397,09/17/12,0,78
USC00519397,09/18/12,0.06,71
USC00519397,09/19/12,0,74
USC00519397,09/20/12,0.07,76
USC00519397,09/21/12,0.08,77
USC00519397,09/22/12,0,77
USC00519397,09/23/12,0.04,76
USC00519397,09/24/12,0,77
USC00519397,09/25/12,0,76
USC00519397,09/26/12,0.01,76
USC00519397,09/27/12,0.02,78
USC00519397,09/28/12,0,78
USC00519397,09/29/12,0,77
USC00519397,09/30/12,0.02,75
USC00519397,10/01/12,0,78
USC00519397,10/02/12,0,74
USC00519397,10/03/12,0,75
USC00519397,10/04/12,0,77
USC00519397,10/05/12,0,73
USC00519397,10/06/12,0.03,73
USC00519397,10/07/12,0,76
USC00519397,10/08/12,0,78
USC00519397,10/09/12,0,75
USC00519397,10/10/12,0,75
USC00519397,10/11/12,0,80
USC00519397,10/12/12,0,78
USC00519397,10/13/12,0,79
USC00519397,10/14/12,0,78
USC00519397,10/15/12,0.02,78
USC00519397,10/16/12,0,77
USC00519397,10/17/12,0,72
USC00519397,10/18/12,0,75
USC00519397,10/19/12,0,77
USC00519397,10/20/12,0,78
USC00519397,10/21/12,0,77
USC00519397,10/22/12,0,76
USC00519397,10/23/12,0,78
USC00519397,10/24/12,0,78
USC00519397,10/25/12,0,76
USC00519397,10/26/12,0,76
USC00519397,10/27/12,0,74
USC00519397,10/28/12,0.02,77
USC00519397,10/29/12,0.04,77
USC00519397,10/30/12,0,76
USC00519397,10/31/12,0.02,78
USC00519397,11/01/12,0,71
USC00519397,11/02/12,0,70
USC00519397,11/03/12,0,74
USC00519397,11/04/12,0,71
USC00519397,11/05/12,0,69
USC00519397,11/06/12,0,76
USC00519397,11/07/12,0,77
USC00519397,11/08/12,0,77
USC00519397,11/09/12,0.03,76
USC00519397,11/10/12,0,75
USC00519397,11/11/12,0,76
USC00519397,11/12/12,0,77
USC00519397,11/13/12,0.06,77
USC00519397,11/14/12,0,77
USC00519397,11/15/12,0.08,75
USC00519397,11/16/12,0.03,73
USC00519397,11/17/12,0.01,74
USC00519397,11/18/12,0.03,76
USC00519397,11/19/12,0,75
USC00519397,11/20/12,0,75
USC00519397,11/21/12,0,71
USC00519397,11/22/12,0,69
USC00519397,11/23/12,0,71
USC00519397,11/24/12,0.02,69
USC00519397,11/25/12,0,74
USC00519397,11/26/12,0.06,72
USC00519397,11/27/12,0,74
USC00519397,11/28/12,0,65
USC00519397,11/29/12,0,67
USC00519397,11/30/12,0,65
USC00519397,12/01/12,0,65
USC00519397,12/02/12,0,71
USC00519397,12/03/12,0,76
USC00519397,12/04/12,0.2,70
USC00519397,12/05/12,0.01,76
USC00519397,12/06/12,,69
USC00519397,12/07/12,,69
USC00519397,12/08/12,0,69
USC00519397,12/09/12,0,74
USC00519397,12/10/12,0,76
USC00519397,12/11/12,0,74
USC00519397,12/12/12,0,73
USC00519397,12/13/12,0.14,73
USC00519397,12/14/12,0.09,74
USC00519397,12/15/12,0.01,73
USC00519397,12/16/12,0.02,73
USC00519397,12/17/12,0.02,73
USC00519397,12/18/12,0.12,74
USC00519397,12/19/12,0,74
USC00519397,12/20/12,0.1,71
USC00519397,12/21/12,0,73
USC00519397,12/22/12,0,72
USC00519397,12/23/12,0,64
USC00519397,12/24/12,0,66
USC00519397,12/26/12,0.03,73
USC00519397,12/27/12,0,72
USC00519397,12/28/12,0,65
USC00519397,12/29/12,0,64
USC00519397,12/30/12,0,69
USC00519397,12/31/12,0.04,68
USC00519397,01/01/13,0.02,71
USC00519397,01/02/13,0.13,71
USC00519397,01/03/13,0.23,69
USC00519397,01/04/13,0.04,72
USC00519397,01/05/13,0.03,72
USC00519397,01/06/13,0.04,73
USC00519397,01/07/13,0.04,72
USC00519397,01/08/13,0,72
USC00519397,01/09/13,0.09,71
USC00519397,01/10/13,,72
USC00519397,01/11/13,,72
USC00519397,01/12/13,0,70
USC00519397,01/13/13,0,68
USC00519397,01/14/13,0,74
USC00519397,01/15/13,0.4,63
USC00519397,01/16/13,0,58
USC00519397,01/17/13,0,62
USC00519397,01/18/13,0,60
USC00519397,01/19/13,0,60
USC00519397,01/20/13,0,67
USC00519397,01/21/13,0,71
USC00519397,01/22/13,0,70
USC00519397,01/23/13,0,71
USC00519397,01/24/13,0.14,68
USC00519397,01/25/13,0.43,64
USC00519397,01/26/13,0,65
USC00519397,01/27/13,0,73
USC00519397,01/28/13,1.13,66
USC00519397,01/29/13,0.04,68
USC00519397,01/30/13,0,64
USC00519397,01/31/13,0,71
USC00519397,02/01/13,0,71
USC00519397,02/02/13,0,72
USC00519397,02/03/13,0,67
USC00519397,02/04/13,0,71
USC00519397,02/05/13,0,71
USC00519397,02/06/13,0.04,70
USC00519397,02/07/13,0.04,71
USC00519397,02/08/13,0,72
USC00519397,02/09/13,0.01,67
USC00519397,02/10/13,0,72
USC00519397,02/11/13,0,70
USC00519397,02/12/13,0,70
USC00519397,02/13/13,0,69
USC00519397,02/14/13,0,69
USC00519397,02/15/13,0,71
USC00519397,02/16/13,0,71
USC00519397,02/17/13,0,71
USC00519397,02/18/13,0,71
USC00519397,02/19/13,0.09,71
USC00519397,02/20/13,0.09,71
USC00519397,02/21/13,0.07,71
USC00519397,02/22/13,0.31,72
USC00519397,02/23/13,0.15,71
USC00519397,02/24/13,0.04,71
USC00519397,02/25/13,0,71
USC00519397,02/26/13,0.01,71
USC00519397,02/27/13,0.03,71
USC00519397,02/28/13,0,72
USC00519397,03/01/13,0,71
USC00519397,03/02/13,0,72
USC00519397,03/03/13,0,72
USC00519397,03/04/13,0,70
USC00519397,03/05/13,0,71
USC00519397,03/06/13,0,71
USC00519397,03/07/13,0,65
USC00519397,03/08/13,0,64
USC00519397,03/09/13,0.02,73
USC00519397,03/10/13,1.29,68
USC00519397,03/11/13,0.8,63
USC00519397,03/12/13,0.01,66
USC00519397,03/13/13,0,63
USC00519397,03/14/13,0,66
USC00519397,03/15/13,0,64
USC00519397,03/16/13,0,69
USC00519397,03/17/13,0,62
USC00519397,03/18/13,0,64
USC00519397,03/19/13,0,66
USC00519397,03/20/13,0,69
USC00519397,03/21/13,0,71
USC00519397,03/22/13,0,74
USC00519397,03/23/13,0.02,72
USC00519397,03/24/13,0,71
USC00519397,03/25/13,0.32,68
USC00519397,03/26/13,0,69
USC00519397,03/27/13,0,71
USC00519397,03/28/13,0.3,72
USC00519397,03/29/13,0.06,70
USC00519397,03/30/13,0.01,70
USC00519397,03/31/13,0.25,64
USC00519397,04/01/13,0,63
USC00519397,04/02/13,0,61
USC00519397,04/03/13,0,67
USC00519397,04/04/13,0,68
USC00519397,04/05/13,0,73
USC00519397,04/06/13,0.03,74
USC00519397,04/07/13,0,71
USC00519397,04/08/13,0,74
USC00519397,04/09/13,0,74
USC00519397,04/10/13,0,74
USC00519397,04/11/13,0.01,77
USC00519397,04/12/13,0,75
USC00519397,04/13/13,0,75
USC00519397,04/14/13,0,76
USC00519397,04/15/13,0.8,72
USC00519397,04/16/13,0.08,70
USC00519397,04/17/13,0,77
USC00519397,04/18/13,0,75
USC00519397,04/19/13,0.01,75
USC00519397,04/20/13,0,74
USC00519397,04/21/13,0,73
USC00519397,04/22/13,0.05,73
USC00519397,04/23/13,0.01,76
USC00519397,04/24/13,0.55,70
USC00519397,04/25/13,0.01,76
USC00519397,04/26/13,0,76
USC00519397,04/27/13,0,74
USC00519397,04/28/13,0,72
USC00519397,04/29/13,0,76
USC00519397,04/30/13,0,74
USC00519397,05/01/13,0,78
USC00519397,05/02/13,0,75
USC00519397,05/03/13,0,84
USC00519397,05/04/13,0.14,69
USC00519397,05/05/13,0.12,69
USC00519397,05/06/13,0.09,75
USC00519397,05/07/13,0,72
USC00519397,05/08/13,0,73
USC00519397,05/09/13,0,77
USC00519397,05/10/13,0,77
USC00519397,05/11/13,0,76
USC00519397,05/12/13,0,75
USC00519397,05/13/13,0,77
USC00519397,05/14/13,0,78
USC00519397,05/15/13,0,77
USC00519397,05/16/13,0,77
USC00519397,05/17/13,0,77
USC00519397,05/18/13,0.02,78
USC00519397,05/19/13,0.04,73
USC00519397,05/20/13,0.03,74
USC00519397,05/21/13,0,71
USC00519397,05/22/13,0,78
USC00519397,05/23/13,0,79
USC00519397,05/24/13,0,79
USC00519397,05/25/13,0,77
USC00519397,05/26/13,0,77
USC00519397,05/27/13,0,78
USC00519397,05/28/13,0.04,77
USC00519397,05/29/13,0,78
USC00519397,05/30/13,0.03,77
USC00519397,05/31/13,0,79
USC00519397,06/01/13,0.01,79
USC00519397,06/02/13,0,78
USC00519397,06/03/13,0,79
USC00519397,06/04/13,0,78
USC00519397,06/05/13,0,78
USC00519397,06/06/13,0,79
USC00519397,06/07/13,0,77
USC00519397,06/08/13,0,77
USC00519397,06/09/13,0,77
USC00519397,06/10/13,0,77
USC00519397,06/11/13,0,77
USC00519397,06/12/13,0,78
USC00519397,06/13/13,0,77
USC00519397,06/14/13,0.37,76
USC00519397,06/15/13,0,78
USC00519397,06/16/13,0,78
USC00519397,06/17/13,0,77
USC00519397,06/18/13,0.01,78
USC00519397,06/19/13,0,78
USC00519397,06/20/13,0.04,73
USC00519397,06/21/13,0.12,76
USC00519397,06/22/13,0.04,77
USC00519397,06/23/13,0.02,75
USC00519397,06/24/13,0.35,76
USC00519397,06/25/13,0.03,74
USC00519397,06/26/13,0.01,75
USC00519397,06/27/13,0,77
USC00519397,06/28/13,0,76
USC00519397,06/29/13,0.03,77
USC00519397,06/30/13,0.01,78
USC00519397,07/01/13,0,78
USC00519397,07/02/13,0,77
USC00519397,07/03/13,0.03,77
USC00519397,07/04/13,0,78
USC00519397,07/05/13,0,73
USC00519397,07/06/13,0,76
USC00519397,07/07/13,0,75
USC00519397,07/08/13,0,79
USC00519397,07/09/13,0,80
USC00519397,07/10/13,0,79
USC00519397,07/11/13,0.03,77
USC00519397,07/12/13,0.01,79
USC00519397,07/13/13,0,78
USC00519397,07/14/13,0,78
USC00519397,07/15/13,0,78
USC00519397,07/16/13,0,78
USC00519397,07/17/13,0,78
USC00519397,07/18/13,0,78
USC00519397,07/19/13,0,78
USC00519397,07/20/13,0,78
USC00519397,07/21/13,0.07,78
USC00519397,07/22/13,0,79
USC00519397,07/23/13,0,77
USC00519397,07/24/13,,79
USC00519397,07/25/13,0,78
USC00519397,07/26/13,0,78
USC00519397,07/27/13,0,78
USC00519397,07/28/13,0.02,76
USC00519397,07/29/13,0.06,78
USC00519397,07/30/13,0.74,79
USC00519397,07/31/13,0.01,79
USC00519397,08/01/13,0.02,79
USC00519397,08/02/13,0,78
USC00519397,08/03/13,0,78
USC00519397,08/04/13,0,77
USC00519397,08/05/13,0,79
USC00519397,08/06/13,0,79
USC00519397,08/07/13,0,79
USC00519397,08/08/13,0,79
USC00519397,08/09/13,0,78
USC00519397,08/10/13,0.03,76
USC00519397,08/11/13,0.05,79
USC00519397,08/12/13,0,79
USC00519397,08/13/13,0,79
USC00519397,08/14/13,0.02,78
USC00519397,08/15/13,0,78
USC00519397,08/16/13,0.01,76
USC00519397,08/17/13,0,78
USC00519397,08/18/13,0,78
USC00519397,08/19/13,0,77
USC00519397,08/20/13,0,74
USC00519397,08/21/13,0.25,77
USC00519397,08/22/13,0,79
USC00519397,08/23/13,0,77
USC00519397,08/24/13,0,79
USC00519397,08/25/13,0,80
USC00519397,08/26/13,0,80
USC00519397,08/27/13,0,79
USC00519397,08/28/13,0,76
USC00519397,08/29/13,0,79
USC00519397,08/30/13,0,78
USC00519397,08/31/13,0,79
USC00519397,09/01/13,0.02,78
USC00519397,09/02/13,0,79
USC00519397,09/03/13,0,79
USC00519397,09/04/13,0,77
USC00519397,09/05/13,0,74
USC00519397,09/06/13,0,74
USC00519397,09/07/13,0.14,75
USC00519397,09/08/13,0.01,80
USC00519397,09/09/13,0,79
USC00519397,09/10/13,0,78
USC00519397,09/11/13,0,79
USC00519397,09/12/13,0.03,78
USC00519397,09/13/13,0.02,78
USC00519397,09/14/13,0.14,83
USC00519397,09/15/13,0.01,79
USC00519397,09/16/13,0,70
USC00519397,09/17/13,0.02,76
USC00519397,09/18/13,0.14,78
USC00519397,09/19/13,0.02,78
USC00519397,09/20/13,0,80
USC00519397,09/21/13,0.02,77
USC00519397,09/22/13,0.02,79
USC00519397,09/23/13,0.01,77
USC00519397,09/24/13,0.01,78
USC00519397,09/25/13,0.25,79
USC00519397,09/26/13,0.07,78
USC00519397,09/27/13,0,79
USC00519397,09/28/13,0,79
USC00519397,09/29/13,0.08,78
USC00519397,09/30/13,0.02,79
USC00519397,10/01/13,0,79
USC00519397,10/02/13,0,80
USC00519397,10/03/13,0,81
USC00519397,10/04/13,0,80
USC00519397,10/05/13,0,74
USC00519397,10/06/13,0,78
USC00519397,10/07/13,0,80
USC00519397,10/08/13,0,79
USC00519397,10/09/13,0,79
USC00519397,10/10/13,0,78
USC00519397,10/11/13,0,78
USC00519397,10/12/13,0,77
USC00519397,10/13/13,0,76
USC00519397,10/14/13,0.18,73
USC00519397,10/15/13,0.02,74
USC00519397,10/16/13,0,75
USC00519397,10/17/13,0,74
USC00519397,10/18/13,0,75
USC00519397,10/19/13,0,71
USC00519397,10/20/13,0,73
USC00519397,10/21/13,0,72
USC00519397,10/22/13,0,73
USC00519397,10/23/13,0,74
USC00519397,10/24/13,0,74
USC00519397,10/25/13,0,80
USC00519397,10/26/13,0,76
USC00519397,10/27/13,0,76
USC00519397,10/28/13,0.01,74
USC00519397,10/29/13,0,77
USC00519397,10/30/13,0,78
USC00519397,10/31/13,0,78
USC00519397,11/01/13,0,79
USC00519397,11/02/13,0.02,78
USC00519397,11/03/13,0,77
USC00519397,11/04/13,0.01,74
USC00519397,11/05/13,0,77
USC00519397,11/06/13,0,73
USC00519397,11/07/13,0.02,74
USC00519397,11/08/13,0,74
USC00519397,11/09/13,0.01,76
USC00519397,11/10/13,1.98,72
USC00519397,11/11/13,0.2,74
USC00519397,11/12/13,0,68
USC00519397,11/13/13,0,67
USC00519397,11/14/13,0,76
USC00519397,11/15/13,0.89,75
USC00519397,11/16/13,0,77
USC00519397,11/17/13,0,71
USC00519397,11/18/13,0,74
USC00519397,11/19/13,0,70
USC00519397,11/20/13,0,72
USC00519397,11/21/13,0,72
USC00519397,11/22/13,0,69
USC00519397,11/23/13,0,69
USC00519397,11/24/13,0,66
USC00519397,11/25/13,0,75
USC00519397,11/26/13,0,76
USC00519397,11/27/13,0,73
USC00519397,11/28/13,0,74
USC00519397,11/29/13,0,74
USC00519397,11/30/13,0.18,77
USC00519397,12/01/13,0,77
USC00519397,12/02/13,2.01,71
USC00519397,12/03/13,0.01,71
USC00519397,12/04/13,0,69
USC00519397,12/05/13,0,68
USC00519397,12/06/13,0,68
USC00519397,12/07/13,0,69
USC00519397,12/08/13,0,70
USC00519397,12/09/13,0,72
USC00519397,12/10/13,0.03,76
USC00519397,12/11/13,0,75
USC00519397,12/12/13,0,69
USC00519397,12/13/13,0.02,71
USC00519397,12/14/13,0,71
USC00519397,12/15/13,0,71
USC00519397,12/16/13,1.1,68
USC00519397,12/17/13,0.02,65
USC00519397,12/18/13,0,70
USC00519397,12/19/13,0.16,69
USC00519397,12/20/13,0.09,69
USC00519397,12/21/13,0.02,71
USC00519397,12/22/13,0,67
USC00519397,12/23/13,0,73
USC00519397,12/24/13,0.05,74
USC00519397,12/25/13,0.02,73
USC00519397,12/26/13,0,67
USC00519397,12/27/13,0,74
USC00519397,12/28/13,0,75
USC00519397,12/29/13,0,75
USC00519397,12/30/13,0,74
USC00519397,12/31/13,0,67
USC00519397,01/01/14,0,66
USC00519397,01/02/14,0,75
USC00519397,01/03/14,0.76,65
USC00519397,01/04/14,0,69
USC00519397,01/05/14,0,68
USC00519397,01/06/14,0,71
USC00519397,01/07/14,0,70
USC00519397,01/08/14,0,71
USC00519397,01/09/14,0.03,65
USC00519397,01/10/14,,72
USC00519397,01/11/14,,70
USC00519397,01/12/14,0.35,69
USC00519397,01/13/14,0,69
USC00519397,01/14/14,0.43,70
USC00519397,01/15/14,0.01,66
USC00519397,01/16/14,0.25,69
USC00519397,01/17/14,0,67
USC00519397,01/18/14,0,66
USC00519397,01/19/14,0,66
USC00519397,01/20/14,0,64
USC00519397,01/21/14,0,72
USC00519397,01/22/14,0.35,69
USC00519397,01/23/14,0,58
USC00519397,01/24/14,0,59
USC00519397,01/25/14,0,72
USC00519397,01/26/14,0,74
USC00519397,01/27/14,0.14,68
USC00519397,01/28/14,0.02,70
USC00519397,01/29/14,0.27,70
USC00519397,01/30/14,0.04,65
USC00519397,01/31/14,0,68
USC00519397,02/01/14,0.22,74
USC00519397,02/02/14,0.38,67
USC00519397,02/03/14,0,69
USC00519397,02/04/14,0.5,68
USC00519397,02/05/14,0.23,73
USC00519397,02/06/14,0.08,72
USC00519397,02/07/14,0.03,77
USC00519397,02/08/14,0,70
USC00519397,02/09/14,0,71
USC00519397,02/10/14,0,71
USC00519397,02/11/14,0,69
USC00519397,02/12/14,0,71
USC00519397,02/13/14,0,67
USC00519397,02/14/14,0,74
USC00519397,02/15/14,0.01,73
USC00519397,02/16/14,0,72
USC00519397,02/17/14,0.35,72
USC00519397,02/18/14,0.03,72
USC00519397,02/19/14,0,71
USC00519397,02/20/14,0,70
USC00519397,02/21/14,0,69
USC00519397,02/22/14,0,69
USC00519397,02/23/14,0,68
USC00519397,02/24/14,0,68
USC00519397,02/25/14,0,67
USC00519397,02/26/14,0,67
USC00519397,02/27/14,0,70
USC00519397,02/28/14,0,74
USC00519397,03/01/14,0.25,70
USC00519397,03/02/14,0.48,71
USC00519397,03/03/14,0.16,65
USC00519397,03/04/14,0,61
USC00519397,03/05/14,0,69
USC00519397,03/06/14,0,66
USC00519397,03/07/14,0.25,72
USC00519397,03/08/14,0.64,68
USC00519397,03/09/14,0.04,72
USC00519397,03/10/14,0,71
USC00519397,03/11/14,0.16,74
USC00519397,03/12/14,0,72
USC00519397,03/13/14,0,75
USC00519397,03/14/14,0,75
USC00519397,03/15/14,0,71
USC00519397,03/16/14,0,69
USC00519397,03/17/14,0,69
USC00519397,03/18/14,0,69
USC00519397,03/19/14,0,73
USC00519397,03/20/14,0,72
USC00519397,03/21/14,0,73
USC00519397,03/22/14,0,72
USC00519397,03/23/14,0,72
USC00519397,03/24/14,0,76
USC00519397,03/25/14,0,74
USC00519397,03/26/14,0.05,74
USC00519397,03/27/14,0,75
USC00519397,03/28/14,0,71
USC00519397,03/29/14,0,73
USC00519397,03/30/14,0,73
USC00519397,03/31/14,0.02,75
USC00519397,04/01/14,0.16,73
USC00519397,04/02/14,0.02,76
USC00519397,04/03/14,0.16,76
USC00519397,04/04/14,0,75
USC00519397,04/05/14,0,71
USC00519397,04/06/14,0,69
USC00519397,04/07/14,0.01,71
USC00519397,04/08/14,0,71
USC00519397,04/09/14,0,73
USC00519397,04/10/14,0,72
USC00519397,04/11/14,0,75
USC00519397,04/12/14,0.01,69
USC00519397,04/13/14,0.04,73
USC00519397,04/14/14,0.08,74
USC00519397,04/15/14,0,75
USC00519397,04/16/14,0.05,74
USC00519397,04/17/14,0,76
USC00519397,04/18/14,0.02,76
USC00519397,04/19/14,0.01,76
USC00519397,04/20/14,0,74
USC00519397,04/21/14,0.06,73
USC00519397,04/22/14,0.05,76
USC00519397,04/23/14,0,76
USC00519397,04/24/14,0,76
USC00519397,04/25/14,0.01,75
USC00519397,04/26/14,0.01,72
USC00519397,04/27/14,0.01,73
USC00519397,04/28/14,0.07,73
USC00519397,04/29/14,0,75
USC00519397,04/30/14,0,74
USC00519397,05/01/14,0,74
USC00519397,05/02/14,0,76
USC00519397,05/03/14,0,77
USC00519397,05/04/14,0,76
USC00519397,05/05/14,0.06,75
USC00519397,05/06/14,0.07,77
USC00519397,05/07/14,0.03,72
USC00519397,05/08/14,,73
USC00519397,05/09/14,,77
USC00519397,05/10/14,0.01,76
USC00519397,05/11/14,0,79
USC00519397,05/12/14,0.45,74
USC00519397,05/13/14,0,75
USC00519397,05/14/14,0,76
USC00519397,05/15/14,0,77
USC00519397,05/16/14,0,78
USC00519397,05/17/14,0,78
USC00519397,05/18/14,0,76
USC00519397,05/19/14,0.43,75
USC00519397,05/20/14,0,78
USC00519397,05/21/14,0.15,74
USC00519397,05/22/14,,78
USC00519397,05/23/14,0,79
USC00519397,05/24/14,0,77
USC00519397,05/25/14,0.76,74
USC00519397,05/26/14,0.05,73
USC00519397,05/27/14,0.01,77
USC00519397,05/28/14,0.03,76
USC00519397,05/29/14,0,78
USC00519397,05/30/14,0,79
USC00519397,05/31/14,0,79
USC00519397,06/01/14,0,79
USC00519397,06/02/14,0.66,77
USC00519397,06/03/14,0.01,78
USC00519397,06/04/14,0,79
USC00519397,06/05/14,0,78
USC00519397,06/06/14,0,78
USC00519397,06/07/14,0.03,78
USC00519397,06/08/14,0,78
USC00519397,06/09/14,0,79
USC00519397,06/10/14,0,79
USC00519397,06/11/14,0,82
USC00519397,06/12/14,0,80
USC00519397,06/13/14,0,79
USC00519397,06/14/14,0,79
USC00519397,06/15/14,0.01,78
USC00519397,06/16/14,0,78
USC00519397,06/17/14,0.03,77
USC00519397,06/18/14,0.15,78
USC00519397,06/19/14,0.01,78
USC00519397,06/20/14,0.07,73
USC00519397,06/21/14,0.01,75
USC00519397,06/22/14,0.01,75
USC00519397,06/23/14,0.19,76
USC00519397,06/24/14,0,84
USC00519397,06/25/14,0.05,79
USC00519397,06/26/14,0.06,76
USC00519397,06/27/14,0.04,79
USC00519397,06/28/14,0,79
USC00519397,06/29/14,0.01,77
USC00519397,06/30/14,0.02,79
USC00519397,07/01/14,0,79
USC00519397,07/02/14,0.01,80
USC00519397,07/03/14,0.06,77
USC00519397,07/04/14,0.01,80
USC00519397,07/05/14,0.02,76
USC00519397,07/06/14,0.05,76
USC00519397,07/07/14,0,78
USC00519397,07/08/14,0,80
USC00519397,07/09/14,0.01,78
USC00519397,07/10/14,0,79
USC00519397,07/11/14,0,80
USC00519397,07/12/14,0,81
USC00519397,07/13/14,0,80
USC00519397,07/14/14,0,81
USC00519397,07/15/14,0,80
USC00519397,07/16/14,0.03,77
USC00519397,07/17/14,0.05,75
USC00519397,07/18/14,0.05,79
USC00519397,07/19/14,0,79
USC00519397,07/20/14,1.09,77
USC00519397,07/21/14,0,81
USC00519397,07/22/14,0,78
USC00519397,07/23/14,0.01,81
USC00519397,07/24/14,0,79
USC00519397,07/25/14,0,80
USC00519397,07/26/14,0,80
USC00519397,07/27/14,0.79,81
USC00519397,07/28/14,0,79
USC00519397,07/29/14,0,80
USC00519397,07/30/14,0,79
USC00519397,07/31/14,0,80
USC00519397,08/01/14,0,80
USC00519397,08/02/14,0,80
USC00519397,08/03/14,0,81
USC00519397,08/04/14,0,81
USC00519397,08/05/14,0,80
USC00519397,08/06/14,0.01,78
USC00519397,08/07/14,0.15,80
USC00519397,08/08/14,,80
USC00519397,08/09/14,,78
USC00519397,08/10/14,0,78
USC00519397,08/11/14,0,74
USC00519397,08/12/14,0,76
USC00519397,08/13/14,0,81
USC00519397,08/14/14,0.06,80
USC00519397,08/15/14,0,80
USC00519397,08/16/14,0,79
USC00519397,08/17/14,0,79
USC00519397,08/18/14,0,80
USC00519397,08/19/14,0,77
USC00519397,08/20/14,0,79
USC00519397,08/21/14,0,80
USC00519397,08/22/14,0,80
USC00519397,08/23/14,0,79
USC00519397,08/24/14,0.08,75
USC00519397,08/25/14,0.01,78
USC00519397,08/26/14,0.05,77
USC00519397,08/27/14,0.01,80
USC00519397,08/28/14,0.01,81
USC00519397,08/29/14,0,81
USC00519397,08/30/14,0,80
USC00519397,08/31/14,0,76
USC00519397,09/01/14,0,77
USC00519397,09/02/14,0,81
USC00519397,09/03/14,0,80
USC00519397,09/04/14,0.04,74
USC00519397,09/05/14,0.39,78
USC00519397,09/07/14,0,78
USC00519397,09/08/14,0,83
USC00519397,09/09/14,0,81
USC00519397,09/10/14,0,79
USC00519397,09/11/14,0,79
USC00519397,09/12/14,0,78
USC00519397,09/13/14,0,80
USC00519397,09/14/14,0,73
USC00519397,09/15/14,0.01,80
USC00519397,09/16/14,0,83
USC00519397,09/17/14,0,76
USC00519397,09/18/14,0,77
USC00519397,09/19/14,0.04,76
USC00519397,09/20/14,0.05,77
USC00519397,09/21/14,0.01,83
USC00519397,09/22/14,0,84
USC00519397,09/23/14,0,83
USC00519397,09/24/14,0,84
USC00519397,09/25/14,0.1,83
USC00519397,09/26/14,0,85
USC00519397,09/27/14,0.04,78
